ts,soort,lat,lon
2026-09-13T01:48+02:00,VehicleObstruction,51.871864,4.5762143
2026-09-13T01:48+02:00,VehicleObstruction,51.877495,4.3802986
2026-09-13T01:48+02:00,ReroutingManagement,51.91966,4.3076773
2026-09-13T01:48+02:00,ReroutingManagement,51.837963,4.618822
2026-09-13T01:48+02:00,VehicleObstruction,51.873524,4.342722
2026-09-13T01:48+02:00,ReroutingManagement,51.858543,4.5923424
2026-09-13T01:48+02:00,VehicleObstruction,51.865242,4.5175242
2026-09-13T01:48+02:00,VehicleObstruction,51.876293,4.368422
2026-09-13T01:48+02:00,VehicleObstruction,51.873894,4.344771
2026-09-13T01:48+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T01:48+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T01:48+02:00,ReroutingManagement,51.87524,4.3519816
2026-09-13T01:48+02:00,VehicleObstruction,51.864758,4.522377
2026-09-13T01:48+02:00,VehicleObstruction,51.861496,4.4690485
2026-09-13T01:48+02:00,VehicleObstruction,51.876762,4.3784623
2026-09-13T01:48+02:00,ReroutingManagement,51.862785,4.5168896
2026-09-13T01:48+02:00,ReroutingManagement,51.86456,4.4974065
2026-09-13T01:48+02:00,ReroutingManagement,51.92618,4.382772
2026-09-13T01:48+02:00,ReroutingManagement,51.866863,4.515301
2026-09-13T01:48+02:00,VehicleObstruction,51.868732,4.515175
2026-09-13T01:48+02:00,ReroutingManagement,51.92618,4.382772
2026-09-13T01:48+02:00,ReroutingManagement,51.918915,4.3122954
2026-09-13T01:48+02:00,ReroutingManagement,51.866577,4.442845
2026-09-13T01:48+02:00,ReroutingManagement,51.918915,4.3122954
2026-09-13T01:48+02:00,ReroutingManagement,51.861427,4.466806
2026-09-13T01:48+02:00,ReroutingManagement,51.863483,4.4563
2026-09-13T01:48+02:00,VehicleObstruction,51.865433,4.5031486
2026-09-13T01:48+02:00,VehicleObstruction,51.860325,4.516268
2026-09-13T01:48+02:00,VehicleObstruction,51.967133,4.4538236
2026-09-13T01:48+02:00,ReroutingManagement,51.8982,4.5477395
2026-09-13T02:49+02:00,VehicleObstruction,51.871864,4.5762143
2026-09-13T02:49+02:00,VehicleObstruction,51.877495,4.3802986
2026-09-13T02:49+02:00,ReroutingManagement,51.91966,4.3076773
2026-09-13T02:49+02:00,Accident,51.917374,4.454651
2026-09-13T02:49+02:00,ReroutingManagement,51.837963,4.618822
2026-09-13T02:49+02:00,GeneralObstruction,51.865074,4.5071607
2026-09-13T02:49+02:00,GeneralObstruction,51.90915,4.3380146
2026-09-13T02:49+02:00,VehicleObstruction,51.921368,4.345264
2026-09-13T02:49+02:00,ReroutingManagement,51.858543,4.5923424
2026-09-13T02:49+02:00,VehicleObstruction,51.865242,4.5175242
2026-09-13T02:49+02:00,VehicleObstruction,51.876293,4.368422
2026-09-13T02:49+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T02:49+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T02:49+02:00,ReroutingManagement,51.87524,4.3519816
2026-09-13T02:49+02:00,VehicleObstruction,51.864758,4.522377
2026-09-13T02:49+02:00,VehicleObstruction,51.861496,4.4690485
2026-09-13T02:49+02:00,VehicleObstruction,51.876762,4.3784623
2026-09-13T02:49+02:00,ReroutingManagement,51.862785,4.5168896
2026-09-13T02:49+02:00,ReroutingManagement,51.86456,4.4974065
2026-09-13T02:49+02:00,ReroutingManagement,51.92618,4.382772
2026-09-13T02:49+02:00,ReroutingManagement,51.866863,4.515301
2026-09-13T02:49+02:00,VehicleObstruction,51.868732,4.515175
2026-09-13T02:49+02:00,VehicleObstruction,51.861427,4.467197
2026-09-13T02:49+02:00,ReroutingManagement,51.861427,4.466806
2026-09-13T02:49+02:00,ReroutingManagement,51.863483,4.4563
2026-09-13T02:49+02:00,VehicleObstruction,51.865433,4.5031486
2026-09-13T02:49+02:00,VehicleObstruction,51.860325,4.516268
2026-09-13T02:49+02:00,ReroutingManagement,51.8982,4.5477395
2026-09-13T03:48+02:00,VehicleObstruction,51.871864,4.5762143
2026-09-13T03:48+02:00,VehicleObstruction,51.882507,4.5649457
2026-09-13T03:48+02:00,VehicleObstruction,51.877495,4.3802986
2026-09-13T03:48+02:00,ReroutingManagement,51.91966,4.3076773
2026-09-13T03:48+02:00,ReroutingManagement,51.837963,4.618822
2026-09-13T03:48+02:00,ReroutingManagement,51.858543,4.5923424
2026-09-13T03:48+02:00,VehicleObstruction,51.865242,4.5175242
2026-09-13T03:48+02:00,VehicleObstruction,51.876293,4.368422
2026-09-13T03:48+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T03:48+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T03:48+02:00,ReroutingManagement,51.87524,4.3519816
2026-09-13T03:48+02:00,VehicleObstruction,51.864758,4.522377
2026-09-13T03:48+02:00,VehicleObstruction,51.876762,4.3784623
2026-09-13T03:48+02:00,ReroutingManagement,51.862785,4.5168896
2026-09-13T03:48+02:00,ReroutingManagement,51.86456,4.4974065
2026-09-13T03:48+02:00,ReroutingManagement,51.92618,4.382772
2026-09-13T03:48+02:00,ReroutingManagement,51.866863,4.515301
2026-09-13T03:48+02:00,VehicleObstruction,51.868732,4.515175
2026-09-13T03:48+02:00,VehicleObstruction,51.865433,4.5031486
2026-09-13T03:48+02:00,VehicleObstruction,51.861504,4.469129
2026-09-13T03:48+02:00,VehicleObstruction,51.860325,4.516268
2026-09-13T03:48+02:00,ReroutingManagement,51.8982,4.5477395
2026-09-13T04:48+02:00,VehicleObstruction,51.871864,4.5762143
2026-09-13T04:48+02:00,VehicleObstruction,51.877495,4.3802986
2026-09-13T04:48+02:00,ReroutingManagement,51.91966,4.3076773
2026-09-13T04:48+02:00,ReroutingManagement,51.837963,4.618822
2026-09-13T04:48+02:00,ReroutingManagement,51.858543,4.5923424
2026-09-13T04:48+02:00,VehicleObstruction,51.865242,4.5175242
2026-09-13T04:48+02:00,Brugopening,51.859573,4.340096
2026-09-13T04:48+02:00,VehicleObstruction,51.876293,4.368422
2026-09-13T04:48+02:00,VehicleObstruction,51.86496,4.5205803
2026-09-13T04:48+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T04:48+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T04:48+02:00,ReroutingManagement,51.87524,4.3519816
2026-09-13T04:48+02:00,VehicleObstruction,51.864758,4.522377
2026-09-13T04:48+02:00,VehicleObstruction,51.876762,4.3784623
2026-09-13T04:48+02:00,ReroutingManagement,51.862785,4.5168896
2026-09-13T04:48+02:00,ReroutingManagement,51.86456,4.4974065
2026-09-13T04:48+02:00,ReroutingManagement,51.92618,4.382772
2026-09-13T04:48+02:00,ReroutingManagement,51.866863,4.515301
2026-09-13T04:48+02:00,VehicleObstruction,51.868732,4.515175
2026-09-13T04:48+02:00,VehicleObstruction,51.865433,4.5031486
2026-09-13T04:48+02:00,VehicleObstruction,51.860325,4.516268
2026-09-13T04:48+02:00,ReroutingManagement,51.8982,4.5477395
2026-09-13T04:48+02:00,Brugopening,51.871284,4.331145
2026-09-13T06:49+02:00,VehicleObstruction,51.871864,4.5762143
2026-09-13T06:49+02:00,VehicleObstruction,51.877495,4.3802986
2026-09-13T06:49+02:00,ReroutingManagement,51.91966,4.3076773
2026-09-13T06:49+02:00,ReroutingManagement,51.837963,4.618822
2026-09-13T06:49+02:00,ReroutingManagement,51.858543,4.5923424
2026-09-13T06:49+02:00,VehicleObstruction,51.865242,4.5175242
2026-09-13T06:49+02:00,VehicleObstruction,51.876293,4.368422
2026-09-13T06:49+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T06:49+02:00,ReroutingManagement,51.865532,4.507913
2026-09-13T06:49+02:00,ReroutingManagement,51.87524,4.3519816
2026-09-13T06:49+02:00,VehicleObstruction,51.876762,4.3784623
2026-09-13T06:49+02:00,ReroutingManagement,51.862785,4.5168896
2026-09-13T06:49+02:00,ReroutingManagement,51.86456,4.4974065
